Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 25_level_0_Matches
2362,Simon Sohm,ch SUI,MF,Parma,it Serie A,23-332,2001,25.5,63,2.47,53,2,3,1,2,2,1,0.04,1,0,0,0,0,0,Matches
2363,Alex Sola,es ESP,"MF,FW",Getafe,es La Liga,25-273,1999,11.4,26,2.28,17,0,6,0,3,0,2,0.18,2,0,0,0,0,0,Matches
2364,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,27-176,1997,17.8,33,1.86,22,0,0,8,2,1,7,0.39,5,0,0,1,1,0,Matches
2365,Ola Solbakken,no NOR,"MF,FW",Empoli,it Serie A,26-183,1998,6.6,9,1.37,8,0,1,0,0,0,1,0.15,1,0,0,0,0,0,Matches
2366,Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,28-066,1997,11.8,41,3.47,25,7,2,4,2,1,2,0.17,2,0,0,0,0,0,Matches
2367,Oumar Solet,fr FRA,DF,Udinese,it Serie A,25-030,2000,7.6,10,1.32,8,0,2,0,0,0,2,0.26,1,0,1,0,0,0,Matches
2368,Jhon Solis,co COL,MF,Girona,es La Liga,20-157,2004,4.6,6,1.29,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2369,Yann Sommer,ch SUI,GK,Inter,it Serie A,36-082,1988,25.0,5,0.20,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2370,David Soria,es ESP,GK,Getafe,es La Liga,31-339,1993,26.0,5,0.19,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2371,Juan Soriano,es ESP,GK,Leganés,es La Liga,27-198,1997,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2372,Borna Sosa,hr CRO,DF,Torino,it Serie A,27-047,1998,13.1,24,1.83,17,2,2,1,0,2,1,0.08,1,0,0,0,0,0,Matches
2373,Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,eng Premier League,25-190,1999,2.7,12,4.46,9,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2374,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21-080,2003,11.6,31,2.67,23,8,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2375,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,34-135,1990,15.6,40,2.56,32,0,4,1,3,0,3,0.19,3,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2376,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25-279,1999,9.3,35,3.78,23,0,5,3,4,0,4,0.43,3,0,0,0,1,0,Matches
2377,Riccardo Sottil,it ITA,"FW,MF",Milan,it Serie A,25-279,1999,0.9,4,4.39,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2378,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,30-010,1995,21.4,41,1.91,33,0,0,5,2,1,3,0.14,2,0,0,0,1,0,Matches
2379,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,21-328,2003,9.8,48,4.91,33,8,2,3,2,0,3,0.31,2,0,0,0,1,0,Matches
2380,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,26-010,1999,15.9,28,1.76,22,0,3,1,2,0,3,0.19,3,0,0,0,0,0,Matches
2381,Issa Soumaré,sn SEN,"MF,FW",Le Havre,fr Ligue 1,24-150,2000,12.5,25,2.01,16,0,1,4,4,0,4,0.32,3,0,0,1,0,0,Matches
2382,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,28-031,1997,15.6,41,2.63,37,0,0,1,1,2,3,0.19,3,0,0,0,0,0,Matches
2383,Saidou Sow,gn GUI,DF,Strasbourg,fr Ligue 1,22-248,2002,11.3,6,0.53,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
2384,Saidou Sow,gn GUI,DF,Nantes,fr Ligue 1,22-248,2002,6.0,7,1.17,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2385,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,24-212,2000,9.8,17,1.73,12,0,4,1,0,0,3,0.31,2,0,1,0,0,0,Matches
2386,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31-349,1993,9.0,23,2.56,17,4,2,0,0,0,2,0.22,2,0,0,0,0,0,Matches
2387,Marco Sportiello,it ITA,GK,Milan,it Serie A,32-303,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2388,Anton Stach,de GER,"MF,DF",Hoffenheim,de Bundesliga,26-114,1998,19.8,40,2.02,33,0,2,1,3,1,3,0.15,3,0,0,0,0,0,Matches
2389,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,28-121,1996,16.2,40,2.47,32,0,1,3,2,2,10,0.62,9,0,1,0,0,0,Matches
2390,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,24-341,2000,2.0,5,2.51,4,0,1,0,0,0,2,1.01,1,0,1,0,0,0,Matches
2391,Filip Stankovic,rs SRB,GK,Venezia,it Serie A,23-012,2002,15.2,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2392,Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,22-105,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2393,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,29-281,1995,22.1,14,0.63,12,0,0,1,0,1,1,0.05,1,0,0,0,0,0,Matches
2394,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,29-329,1995,15.4,5,0.32,4,1,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
2395,Lucas Stassin,be BEL,FW,Saint-Étienne,fr Ligue 1,20-101,2004,14.3,25,1.75,19,0,2,2,2,0,8,0.56,4,0,2,1,1,0,Matches
2396,Jason Steele,eng ENG,GK,Brighton,eng Premier League,34-203,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2397,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,20-192,2004,7.8,8,1.03,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2398,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,28-354,1996,1.5,3,2.05,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2399,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,31-041,1994,8.9,10,1.12,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2400,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,23-006,2002,5.9,6,1.02,6,0,0,0,0,0,3,0.51,3,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2401,Raheem Sterling,eng ENG,"FW,MF",Arsenal,eng Premier League,30-091,1994,3.4,12,3.48,8,0,2,2,0,0,1,0.29,1,0,0,0,0,0,Matches
2402,Enzo Sternal,fr FRA,"FW,MF",Marseille,fr Ligue 1,17-285,2007,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2403,Finley Stevens,wls WAL,DF,St. Pauli,de Bundesliga,21-333,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2404,Ross Stewart,sct SCO,"FW,MF",Southampton,eng Premier League,28-241,1996,1.5,2,1.36,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2405,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,23-339,2001,24.3,83,3.42,69,10,2,0,2,0,6,0.25,5,1,0,0,0,0,Matches
2406,Kevin Stöger,at AUT,"MF,FW",Gladbach,de Bundesliga,31-194,1993,14.3,95,6.64,51,29,5,2,8,0,6,0.42,5,1,0,0,0,0,Matches
2407,Stoichkov,es ESP,"MF,FW",Alavés,es La Liga,31-124,1993,7.8,28,3.60,17,0,2,3,4,2,2,0.26,1,0,0,1,0,0,Matches
2408,Petar Stojanović,si SVN,MF,Empoli,it Serie A,29-153,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2409,Jakub Stolarczyk,pl POL,GK,Leicester City,eng Premier League,24-080,2000,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2410,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,30-285,1994,6.1,8,1.31,8,0,0,0,0,0,2,0.33,2,0,0,0,0,0,Matches
2411,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,25-031,2000,22.0,31,1.41,25,1,0,2,2,1,3,0.14,3,0,0,0,0,0,Matches
2412,Gabriel Strefezza,br BRA,"FW,MF",Como,it Serie A,27-325,1997,22.6,87,3.86,57,20,2,3,3,2,3,0.13,3,0,0,0,0,0,Matches
2413,Cristhian Stuani,uy URU,FW,Girona,es La Liga,38-148,1986,5.7,10,1.76,6,0,1,3,0,0,3,0.53,2,0,0,1,0,0,Matches
2414,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,31-356,1993,20.2,11,0.54,10,0,0,1,0,0,2,0.10,2,0,0,0,0,0,Matches
2415,Denis Suárez,es ESP,MF,Villarreal,es La Liga,31-062,1994,4.0,17,4.24,12,4,0,1,0,0,2,0.50,2,0,0,0,0,0,Matches
2416,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,27-212,1997,18.1,62,3.43,42,16,1,0,2,1,9,0.50,6,2,1,0,0,0,Matches
2417,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,22-182,2002,15.7,43,2.73,33,0,2,5,2,1,5,0.32,5,0,0,0,0,0,Matches
2418,Yukinari Sugawara,jp JPN,DF,Southampton,eng Premier League,24-254,2000,15.2,38,2.49,30,5,1,2,0,0,1,0.07,1,0,0,0,0,0,Matches
2419,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,29-187,1995,6.1,7,1.14,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2420,Ibrahim Sulemana,gh GHA,MF,Atalanta,it Serie A,21-291,2003,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2421,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,23-022,2002,7.3,18,2.45,7,1,8,1,1,0,2,0.27,0,0,1,1,0,0,Matches
2422,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,23-130,2001,8.7,35,4.01,21,3,5,0,5,1,1,0.11,1,0,0,0,0,0,Matches
2423,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,22-275,2002,18.7,68,3.63,45,10,5,2,4,2,2,0.11,1,0,0,0,0,1,Matches
2424,Suso,es ESP,"FW,MF",Sevilla,es La Liga,31-110,1993,2.0,16,8.00,7,4,4,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2425,Zion Suzuki,jp JPN,GK,Parma,it Serie A,22-200,2002,26.8,4,0.15,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2426,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,26-063,1999,12.4,28,2.27,12,9,1,1,4,1,5,0.40,1,0,1,0,2,1,Matches
2427,Daniel Svensson,se SWE,DF,Dortmund,de Bundesliga,23-025,2002,1.5,1,0.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2428,Marin Šverko,hr CRO,DF,Venezia,it Serie A,27-033,1998,11.6,13,1.12,9,2,0,0,1,1,1,0.09,0,1,0,0,0,0,Matches
2429,Mile Svilar,rs SRB,GK,Roma,it Serie A,25-194,1999,27.0,4,0.15,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2430,Michael Svoboda,at AUT,DF,Venezia,it Serie A,26-145,1998,14.6,16,1.10,14,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2431,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,21-036,2004,11.7,26,2.22,18,0,2,5,1,0,5,0.43,4,0,1,0,0,0,Matches
2432,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,22-074,2002,9.2,3,0.33,2,0,0,1,0,0,1,0.11,0,0,0,1,0,0,Matches
2433,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,31-067,1994,10.1,16,1.58,9,5,1,1,0,0,2,0.20,0,2,0,0,0,0,Matches
2434,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,es La Liga,30-354,1994,11.8,14,1.19,9,0,1,1,3,0,4,0.34,2,0,1,0,1,0,Matches
2435,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,34-325,1990,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2436,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,eng Premier League,29-166,1995,10.9,9,0.83,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2437,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,24-135,2000,21.7,93,4.29,72,4,4,11,1,1,12,0.55,9,0,0,3,0,0,Matches
2438,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-094,1995,10.8,23,2.14,12,0,4,5,2,0,5,0.46,2,0,2,1,0,0,Matches
2439,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,fr Ligue 1,27-272,1997,12.4,35,2.82,21,0,5,4,5,0,5,0.40,2,0,1,1,1,0,Matches
2440,Musa Al-Taamari,jo JOR,"MF,FW",Rennes,fr Ligue 1,27-272,1997,3.1,14,4.60,10,0,2,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2441,Haris Tabakovic,ba BIH,"FW,MF",Hoffenheim,de Bundesliga,30-262,1994,4.3,6,1.40,5,0,0,1,0,0,1,0.23,1,0,0,0,0,0,Matches
2442,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,32-190,1992,14.1,13,0.92,11,0,0,2,0,0,2,0.14,1,0,0,1,0,0,Matches
2443,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,29-026,1996,24.0,18,0.75,14,0,2,2,0,0,3,0.12,2,0,0,1,0,0,Matches
2444,Adrien Tameze,cm CMR,"MF,DF",Torino,it Serie A,31-033,1994,6.6,8,1.20,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2445,Renato Tapia,pe PER,"MF,DF",Leganés,es La Liga,29-224,1995,16.3,11,0.67,9,0,1,0,0,1,3,0.18,3,0,0,0,0,0,Matches
2446,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,26-035,1999,22.4,30,1.34,26,1,1,1,1,0,6,0.27,6,0,0,0,0,0,Matches
2447,Florian Tardieu,fr FRA,MF,Saint-Étienne,fr Ligue 1,32-321,1992,6.0,22,3.67,19,2,0,0,0,1,2,0.33,1,1,0,0,0,0,Matches
2448,Mehdi Taremi,ir IRN,FW,Inter,it Serie A,32-234,1992,6.2,25,4.00,19,0,1,3,2,0,2,0.32,1,0,0,1,0,0,Matches
2449,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,29-172,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2450,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,22-293,2002,11.0,20,1.82,18,1,0,0,0,1,2,0.18,2,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2451,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32-110,1992,27.9,34,1.22,28,2,0,4,0,0,4,0.14,4,0,0,0,0,0,Matches
2452,César Tárrega,es ESP,DF,Valencia,es La Liga,23-011,2002,23.6,8,0.34,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2453,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-042,2000,16.9,58,3.45,44,3,7,2,2,0,11,0.65,7,1,2,0,1,0,Matches
2454,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,25-352,1999,14.8,71,4.79,48,11,3,5,4,0,10,0.67,5,3,0,1,1,0,Matches
2455,Charlie Taylor,eng ENG,DF,Southampton,eng Premier League,31-172,1993,3.0,2,0.68,2,0,0,0,0,0,1,0.34,1,0,0,0,0,0,Matches
2456,Jack Taylor,ie IRL,MF,Ipswich Town,eng Premier League,26-259,1998,5.4,18,3.31,13,1,1,2,0,1,1,0.18,1,0,0,0,0,0,Matches
2457,Loum Tchaouna,fr FRA,"FW,MF",Lazio,it Serie A,21-182,2003,5.8,22,3.80,19,1,0,0,0,2,5,0.86,5,0,0,0,0,0,Matches
2458,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,it Serie A,23-176,2001,24.2,41,1.70,35,3,1,2,0,0,2,0.08,2,0,0,0,0,0,Matches
2459,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,22-106,2002,19.6,33,1.68,27,5,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2460,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,es La Liga,25-041,2000,20.2,28,1.39,27,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2461,Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,28-232,1996,12.6,45,3.58,22,19,1,1,1,1,8,0.64,4,2,1,1,0,0,Matches
2462,Martín Tejón,es ESP,"MF,DF",Valencia,es La Liga,20-331,2004,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2463,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,19-316,2005,2.5,2,0.79,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2464,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,19-316,2005,2.8,4,1.41,3,1,0,0,0,0,2,0.70,2,0,0,0,0,0,Matches
2465,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,25-247,1999,10.9,24,2.21,15,0,3,4,2,0,4,0.37,3,0,1,0,0,0,Matches
2466,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,29-016,1996,23.3,34,1.46,19,7,1,2,4,1,2,0.09,1,0,0,0,1,0,Matches
2467,Casper Tengstedt,dk DEN,FW,Hellas Verona,it Serie A,24-281,2000,14.5,22,1.51,15,0,1,4,2,0,3,0.21,2,0,0,1,0,0,Matches
2468,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,32-313,1992,5.5,1,0.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2469,Filippo Terracciano,it ITA,"DF,MF",Milan,it Serie A,22-029,2003,5.9,4,0.68,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2470,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,35-001,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2471,Ramón Terrats,es ESP,"MF,FW",Villarreal,es La Liga,24-142,2000,1.5,4,2.73,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2472,Ramón Terrats,es ESP,MF,Getafe,es La Liga,24-142,2000,3.7,8,2.18,4,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2473,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,28-005,1997,6.5,21,3.24,16,1,0,2,2,0,3,0.46,3,0,0,0,0,0,Matches
2474,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,23-166,2001,7.1,8,1.12,3,2,1,0,1,1,1,0.14,0,0,0,0,1,0,Matches
2475,Kenny Tete,nl NED,DF,Fulham,eng Premier League,29-151,1995,14.0,23,1.64,16,0,2,3,2,0,3,0.21,3,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2476,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,31-160,1993,7.8,28,3.58,21,3,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
2477,Jordan Teze,nl NED,DF,Monaco,fr Ligue 1,25-160,1999,4.2,14,3.34,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2478,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,32-042,1993,20.8,88,4.22,59,13,5,7,3,1,9,0.43,4,1,0,4,0,0,Matches
2479,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,24-288,2000,22.6,31,1.37,21,1,0,5,2,2,5,0.22,5,0,0,0,0,0,Matches
2480,Norman Theuerkauf,de GER,MF,Heidenheim,de Bundesliga,38-044,1987,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2481,Thiago,br BRA,FW,Brentford,eng Premier League,23-256,2001,1.5,2,1.36,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2482,Malick Thiaw,de GER,DF,Milan,it Serie A,23-213,2001,17.2,21,1.22,19,0,0,2,0,0,1,0.06,1,0,0,0,0,0,Matches
2483,Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,32-205,1992,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2484,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,23-272,2001,2.0,1,0.49,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2485,Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,25-199,1999,9.5,41,4.31,31,10,0,0,0,0,5,0.53,5,0,0,0,0,0,Matches
2486,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-089,1993,21.6,74,3.42,57,9,0,4,2,2,4,0.18,3,0,0,1,0,0,Matches
2487,Morten Thorsby,no NOR,MF,Genoa,it Serie A,28-308,1996,17.1,46,2.69,40,0,0,3,2,1,2,0.12,2,0,0,0,0,0,Matches
2488,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,23-348,2001,16.2,38,2.34,31,0,2,4,1,0,7,0.43,6,0,0,1,0,0,Matches
2489,Marcus Thuram,fr FRA,FW,Inter,it Serie A,27-215,1997,21.2,75,3.54,54,0,6,6,8,1,14,0.66,9,0,2,1,2,0,Matches
2490,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27-306,1997,27.7,95,3.43,56,30,3,3,2,1,9,0.33,6,3,0,0,0,0,Matches
2491,Kieran Tierney,sct SCO,"DF,FW",Arsenal,eng Premier League,27-277,1997,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2492,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27-243,1997,15.0,34,2.27,26,1,2,4,1,0,3,0.20,1,0,1,1,0,0,Matches
2493,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23-265,2001,22.4,44,1.96,39,1,2,0,1,1,5,0.22,5,0,0,0,0,0,Matches
2494,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-069,1999,11.0,4,0.36,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2495,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,29-202,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2496,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,20-210,2004,3.2,3,0.93,1,1,0,1,0,0,1,0.31,1,0,0,0,0,0,Matches
2497,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,30-218,1994,18.7,66,3.52,59,0,1,5,1,0,9,0.48,8,0,0,1,0,0,Matches
2498,John Tolkin,us USA,"DF,FW",Holstein Kiel,de Bundesliga,22-221,2002,2.0,6,2.95,3,2,0,0,1,0,1,0.49,0,1,0,0,0,0,Matches
2499,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,34-150,1990,3.8,7,1.86,5,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2500,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22-266,2002,17.9,49,2.73,31,0,6,6,5,1,7,0.39,4,0,1,1,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2501,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,26-124,1998,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2502,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-080,1997,10.8,14,1.30,13,0,0,0,0,1,2,0.19,2,0,0,0,0,0,Matches
2503,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24-305,2000,18.2,41,2.25,27,1,2,3,5,3,5,0.27,5,0,0,0,0,0,Matches
2504,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,21-340,2003,2.9,13,4.50,11,1,0,0,1,0,2,0.69,2,0,0,0,0,0,Matches
2505,David Torres,es ESP,DF,Valladolid,es La Liga,22-004,2003,14.4,3,0.21,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2506,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,25-008,2000,7.7,20,2.61,14,2,3,0,1,0,2,0.26,2,0,0,0,0,0,Matches
2507,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-052,1997,17.2,11,0.64,8,0,0,3,0,0,2,0.12,1,0,0,1,0,0,Matches
2508,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30-233,1994,22.5,27,1.20,22,0,0,4,1,0,2,0.09,2,0,0,0,0,0,Matches
2509,Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,19-039,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2510,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,31-006,1994,15.9,26,1.63,18,0,0,3,4,1,2,0.13,2,0,0,0,0,0,Matches
2511,Bazoumana Touré,ci CIV,"MF,FW",Hoffenheim,de Bundesliga,19-007,2006,0.4,2,5.63,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2512,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32-276,1992,3.3,6,1.79,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2513,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,20-019,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
